"Value","Time","ESP","Var","Units","Pattern_check"
0.875318430920084,2016,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.80230717371307,2015,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.833706743690739,2014,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
1.0640466856229,2013,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.835321643960955,2012,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.872710463822136,2011,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.81561959639667,2010,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.844264776151157,2009,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.993129654846641,2008,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.95568121119445,2007,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.808907112855356,2006,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.700404144466006,2005,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.860113837136971,2004,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.801482864887804,2003,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.878667289253608,2002,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.899363329068347,2001,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.989171750806293,2000,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.762574615789353,1999,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.720450805325365,1998,"black_sea_bass_north_spring","spring","mg m^-3","Black sea bass north spring"
0.580726646959534,2019,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.511752964727756,2018,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.726616913993712,2017,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.699664534010437,2016,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.60492675170075,2015,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.460200999344437,2014,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.586258287874571,2013,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.601709605354542,2012,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.905050840556374,2011,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.639447089368361,2010,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.618177610590289,2009,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.561350145034916,2008,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.669469050784052,2007,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.653192432359088,2006,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.539325182505686,2005,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.552096728904072,2004,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.670272058777604,2003,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.823886948137773,2002,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.558458820589379,2001,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.762615723495084,2000,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.592880001544291,1999,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.498891030274319,1998,"black_sea_bass_north_spring","summer","mg m^-3","Black sea bass north spring"
0.979824526556322,2019,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.977365131012775,2018,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.917849198120146,2017,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.88379875240478,2016,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.936665027928584,2015,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.920922255458184,2014,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.85578146594242,2013,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.879774493623871,2012,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
1.06688664824225,2011,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
1.05539580684429,2010,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
1.01003386413009,2009,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.883412339113622,2008,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.943463342753594,2007,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.972862633364211,2006,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
1.06487671862694,2005,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.919794363510923,2004,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.913801941428535,2003,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.829775845756478,2002,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.848479446720772,2001,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.937967165576492,2000,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.893231005949288,1999,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.969646389586339,1998,"black_sea_bass_north_spring","fall","mg m^-3","Black sea bass north spring"
0.848357394987174,2019,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.939377290352454,2018,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.91784189569438,2017,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.953936658635497,2016,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.94614169354918,2015,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
1.00617870076709,2014,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.905026636225313,2013,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.989756221244255,2012,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
1.00119395015319,2011,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.876228404675257,2010,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.893127163430745,2009,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.957271291782974,2008,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.977431255567658,2007,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
1.09317387681809,2006,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.861997970486617,2005,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.922510088793845,2004,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.903424822376239,2003,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.867063203332086,2002,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.944982352542794,2001,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.789727713668154,2000,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.889807175822459,1999,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.837822136030551,1998,"black_sea_bass_spring","winter","mg m^-3","Black sea bass spring"
0.713479363794541,2019,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.831425316904592,2018,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.819012525800972,2017,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.808963738439729,2016,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.783336449172988,2015,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.806965398772391,2014,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
1.03300127678504,2013,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.768112820932011,2012,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.784546881493722,2011,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.775500625962405,2010,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.773507581448324,2009,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.92729786609976,2008,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.89387491480978,2007,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.767428436701981,2006,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.6780652693966,2005,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.763663504864943,2004,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.850120535448966,2003,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.796477531568232,2002,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.891472523949882,2001,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.935795292414222,2000,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.689842467357928,1999,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.752698047337667,1998,"black_sea_bass_spring","spring","mg m^-3","Black sea bass spring"
0.560646654396451,2019,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.483093732464595,2018,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.738546647482184,2017,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.661244584267841,2016,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.752918009826774,2015,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.42964573712796,2014,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.601139753971903,2013,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.548704893655814,2012,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.935849283175756,2011,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.659438506123059,2010,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.664958411773065,2009,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.748975358486535,2008,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.613328571241354,2007,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.630768147868633,2006,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.50329487404821,2005,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.497672362275803,2004,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.749316217895921,2003,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.756491105444346,2002,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.650458457023425,2001,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.686819755091502,2000,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.53575750747759,1999,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.447131747988966,1998,"black_sea_bass_spring","summer","mg m^-3","Black sea bass spring"
0.930084947451186,2019,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.924563377892504,2018,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.856822405640496,2017,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.842079065694052,2016,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.874348896735254,2015,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.888484362311476,2014,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.82679122166298,2013,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.884839408214203,2012,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
1.07994192787652,2011,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
1.06249360507066,2010,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.974906891343484,2009,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.873509199088529,2008,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.85612308812285,2007,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.911802788721927,2006,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
1.15708763003444,2005,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.971576186764692,2004,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.892132009378532,2003,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.825976636315662,2002,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.82362552239541,2001,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.886615450821564,2000,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.847741391161227,1999,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.856468546553109,1998,"black_sea_bass_spring","fall","mg m^-3","Black sea bass spring"
0.817761531705863,2019,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.888579733383197,2018,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.945607944033467,2017,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.954685024355026,2016,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.971926890363222,2015,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.925866223695363,2014,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.909573696377362,2013,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
1.01534043410077,2012,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.894115947991521,2011,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.869606522997544,2010,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.869589801558111,2009,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.917722054288761,2008,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
1.01498214077182,2007,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
1.12359752761718,2006,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.813586642139057,2005,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.918566653130234,2004,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.865232065011411,2003,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.824327377007293,2002,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.907468521526667,2001,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.755030864320651,2000,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.866576476772068,1999,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.892242577478025,1998,"black_sea_bass_south_spring","winter","mg m^-3","Black sea bass south spring"
0.693180291235623,2019,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.785137230276885,2018,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.866883398965001,2017,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.720498994951682,2016,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.758044488386378,2015,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.771313568731472,2014,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.991611225431311,2013,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.678509342004738,2012,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.667006306680878,2011,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.722013611015836,2010,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.679173377711745,2009,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.839530263129159,2008,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.811474138749598,2007,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.71212864841318,2006,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.648282856443489,2005,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.635074951669433,2004,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.914964767095782,2003,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.68699250672255,2002,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.880961177782459,2001,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.86469248060644,2000,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.59287523544399,1999,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.795654617503462,1998,"black_sea_bass_south_spring","spring","mg m^-3","Black sea bass south spring"
0.533875806323258,2019,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.444884955723213,2018,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.75445148817225,2017,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.610022720798145,2016,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.950221443829849,2015,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.388909154180327,2014,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.620979874268086,2013,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.47803847883558,2012,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.976910076682737,2011,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.686091264037515,2010,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.727327046486048,2009,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.999119180414451,2008,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.538481519188313,2007,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.600871866216233,2006,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.455258904377649,2005,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.425113249222952,2004,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.854698685951222,2003,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.666638290019122,2002,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.773011227154873,2001,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.585851900731406,2000,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.459601223782895,1999,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.378183177429852,1998,"black_sea_bass_south_spring","summer","mg m^-3","Black sea bass south spring"
0.863771640249258,2019,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.854167549490664,2018,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.775460872027648,2017,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.78645795970582,2016,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.791268403779649,2015,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.845237836869952,2014,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.78814113637179,2013,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.891592003294878,2012,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
1.09734735801022,2011,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
1.07195646106403,2010,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.928075257876127,2009,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.860306233189691,2008,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.739680182078534,2007,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.830397189633381,2006,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
1.2800241446883,2005,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
1.04061223440886,2004,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.863241437987904,2003,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.820911492072266,2002,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.79051759509513,2001,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.818209801210895,2000,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.787144648385118,1999,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
0.705704274879405,1998,"black_sea_bass_south_spring","fall","mg m^-3","Black sea bass south spring"
